customer_id,first_name,last_name,email,phone,address_line1,city,region,postal_code,country,customer_segment,signup_date
CUST100516,Shelby,Smith,shelby.smith516@example.com,001-749-407-9388x4136,61537 Cory Summit,Garyport,Texas,34198,United States,New,2025-02-02
CUST100517,Evan,Simmons,evan.simmons517@example.com,001-525-314-4881x1210,17518 Dixon Orchard Suite 151,Gregoryborough,Ohio,33305,United States,New,2021-09-16
CUST100518,Rhonda,Oliver,rhonda.oliver518@example.com,001-811-822-5288x37505,632 Christine Orchard,Lake Jeremyfort,Oklahoma,60512,United States,New,2024-11-06
CUST100519,Marco,Wood,marco.wood519@example.com,7078309505,7121 Brittany Mountains,Spencerside,Washington,45157,United States,Returning,2022-07-29
CUST100520,Colleen,Johnson,colleen.johnson520@example.com,+1-853-448-6401x0424,6185 Tyrone Streets Suite 600,Markland,Florida,69307,United States,VIP,2022-05-29
CUST100521,Michael,Davis,michael.davis521@example.com,655-312-9391x304,416 Larry Wells Suite 154,East Caseyshire,Alabama,14503,United States,Returning,2025-08-11
CUST100522,Brad,Pacheco,brad.pacheco522@example.com,(381)242-9831x5229,22836 Erin Wells Suite 937,North Russell,South Carolina,87910,United States,Returning,2024-11-09
CUST100523,James,Rose,james.rose523@example.com,(626)996-9443x916,69342 Lisa Prairie,Lake Johnton,Iowa,33268,United States,Loyalty,2021-12-13
CUST100524,Jessica,Sutton,jessica.sutton524@example.com,(834)319-0310,72215 Rowland Lane Suite 732,South Michael,Texas,87310,United States,Returning,2023-08-15
CUST100525,Tracy,Avery,tracy.avery525@example.com,(304)606-7200x78436,4260 Floyd Pines,New Shawnport,Tennessee,29902,United States,Loyalty,2025-05-18
CUST100526,James,Shields,james.shields526@example.com,464.327.3720x3763,584 Joseph Shoals Suite 601,East Rachelview,Kansas,99819,United States,VIP,2026-04-14
CUST100527,Melissa,Andrews,melissa.andrews527@example.com,527.480.2058x69507,464 Willis Road,Santiagoshire,Oregon,47278,United States,New,2022-05-16
CUST100528,Noah,Weber,noah.weber528@example.com,950.555.7385,011 Jesse Way Apt. 376,North Erinside,New Hampshire,94667,United States,New,2022-09-16
CUST100529,Jeffrey,Lewis,jeffrey.lewis529@example.com,(310)740-9614x973,114 Bradley Spurs,Ambertown,New York,28859,United States,New,2025-01-21
CUST100530,Paige,Garcia,paige.garcia530@example.com,293.694.0655x78201,23023 James Hill,Brownmouth,Iowa,81588,United States,New,2022-09-12
CUST100531,Anthony,Swanson,anthony.swanson531@example.com,001-235-446-2127x6025,12312 Rodriguez Forks Apt. 488,Oliviaburgh,Rhode Island,70342,United States,Returning,2026-05-19
CUST100532,Jason,Cole,jason.cole532@example.com,(597)845-4930,8719 Laura Crossroad Apt. 381,Fostershire,Virginia,97181,United States,Returning,2022-09-15
CUST100533,Brian,White,brian.white533@example.com,323.708.9813,4582 Bradley Overpass,East Leah,Iowa,92090,United States,New,2022-04-25
CUST100534,April,Weber,april.weber534@example.com,268-215-7245,00152 Christopher Field,Bentonville,New Hampshire,71152,United States,Returning,2024-09-18
CUST100535,Brian,Mccoy,brian.mccoy535@example.com,+1-302-455-6184x442,7812 Madison Heights Apt. 567,New Ryantown,Arizona,79040,United States,Loyalty,2021-12-20
CUST100536,Aaron,Green,aaron.green536@example.com,465.851.5848,136 Lauren Pass Apt. 550,Kyleburgh,Oregon,49695,United States,New,2021-11-29
CUST100537,Angela,Williams,angela.williams537@example.com,406.433.6998x7950,40164 Pamela Pines,West Connieview,Tennessee,23759,United States,Returning,2026-03-18
CUST100538,Stacy,Jimenez,stacy.jimenez538@example.com,583.463.8164,69428 Russell Estate,East Natashaberg,Mississippi,95167,United States,Loyalty,2026-01-18
CUST100539,Ryan,Garcia,ryan.garcia539@example.com,001-841-570-6462x55402,8243 Elizabeth Mountains Suite 464,Williamhaven,North Carolina,03449,United States,New,2023-06-23
CUST100540,Jessica,Richardson,jessica.richardson540@example.com,+1-288-724-5279,0433 Jason Track,Jameshaven,Kentucky,77456,United States,Loyalty,2024-03-26
CUST100541,Nicole,Martinez,nicole.martinez541@example.com,001-532-511-1978x7180,373 Richard Islands,North Nicole,Arizona,95313,United States,VIP,2022-03-17
CUST100542,Stephanie,Hull,stephanie.hull542@example.com,+1-287-456-1786x880,09156 Andrea Villages,East Haleymouth,New Mexico,83972,United States,New,2025-10-14
CUST100543,Joseph,Campbell,joseph.campbell543@example.com,+1-316-609-3659x520,89418 Perez Locks,Coopertown,Pennsylvania,18758,United States,New,2025-01-07
CUST100544,James,Briggs,james.briggs544@example.com,(639)798-2137,1140 Anderson Plain Suite 050,Johnfurt,Nevada,57565,United States,Returning,2021-12-13
CUST100545,April,Davis,april.davis545@example.com,001-326-200-3083x5669,71531 Katrina Glens Suite 506,South Ashley,New York,82601,United States,Returning,2025-09-06
CUST100546,Roger,Hoffman,roger.hoffman546@example.com,(693)284-4013,54378 Rick Forest Apt. 591,North Elizabethmouth,Vermont,91460,United States,VIP,2021-09-16
CUST100547,Catherine,Williams,catherine.williams547@example.com,(499)814-4920x749,964 Davis Pike Suite 285,Walshshire,Kansas,19759,United States,Returning,2024-05-13
CUST100548,Annette,Phillips,annette.phillips548@example.com,001-884-299-3231x23426,087 Raymond Crest Suite 607,Lake Jason,Oklahoma,95449,United States,Loyalty,2023-06-30
CUST100549,Abigail,Robinson,abigail.robinson549@example.com,+1-895-738-2804x05612,269 Stephens Drive,Guerreroland,Oklahoma,50627,United States,New,2026-06-05
CUST100550,Nicholas,Russell,nicholas.russell550@example.com,730-787-6123,3468 John Underpass,Melissaview,South Dakota,05817,United States,Returning,2021-10-21
CUST100551,Marissa,Martin,marissa.martin551@example.com,001-530-308-6966x10168,395 Brandon Circles,Roseview,Colorado,38909,United States,Returning,2022-03-06
CUST100552,Michaela,Morris,michaela.morris552@example.com,662.683.9762x053,7794 Martin Station,Mcclurefurt,Wisconsin,54456,United States,New,2022-08-29
CUST100553,Caitlyn,Cooper,caitlyn.cooper553@example.com,+1-317-676-0299,8841 James Motorway,North Sharon,Massachusetts,47408,United States,Loyalty,2023-01-05
CUST100554,James,Moon,james.moon554@example.com,(217)881-7032x1192,63852 Simpson Ports,Nicholasborough,Indiana,59154,United States,Loyalty,2022-03-09
CUST100555,Patricia,Gardner,patricia.gardner555@example.com,349-802-9502x6480,0373 Collier Locks Suite 812,Figueroafort,Texas,67792,United States,Returning,2023-01-02
CUST100556,Rose,Jones,rose.jones556@example.com,(817)498-2134,797 Katherine Way Apt. 831,New Erin,Massachusetts,54034,United States,New,2021-10-20
CUST100557,Matthew,Armstrong,matthew.armstrong557@example.com,907.598.6617x706,205 Nicholas Divide Apt. 223,Markburgh,Colorado,52059,United States,VIP,2024-09-01
CUST100558,Alexis,Rogers,alexis.rogers558@example.com,714.869.2182x192,089 Young Road Suite 802,North Melissa,Arizona,79821,United States,Loyalty,2023-07-05
CUST100559,Eileen,Daniels,eileen.daniels559@example.com,001-394-684-2495x9881,8870 Davis Fall Apt. 867,Woodsside,Wyoming,86579,United States,Returning,2023-02-22
CUST100560,Anthony,Gilbert,anthony.gilbert560@example.com,461-891-7798x768,225 Troy Summit Apt. 858,South Dawnbury,Mississippi,07299,United States,Returning,2023-11-05
CUST100561,Nicole,Alvarado,nicole.alvarado561@example.com,(466)795-7900x124,4286 Watkins Flat Apt. 594,Lake John,Florida,90092,United States,Returning,2026-02-01
CUST100562,Jodi,Bradford,jodi.bradford562@example.com,(733)989-1562x4152,6292 Shah Forges,West Alyssa,Utah,49004,United States,Returning,2022-06-04
CUST100563,Jeffrey,Esparza,jeffrey.esparza563@example.com,718.965.5078x46850,3034 Natalie Passage Apt. 179,Martinborough,North Dakota,92865,United States,Returning,2024-05-23
CUST100564,Brandi,Adams,brandi.adams564@example.com,9153364154,3132 Harvey Forest Suite 781,Port Ronald,Massachusetts,06503,United States,Loyalty,2021-09-09
CUST100565,Susan,Baker,susan.baker565@example.com,(314)910-5276,270 Ward Freeway,Richardberg,Michigan,73561,United States,Loyalty,2025-03-13
CUST100566,Robert,Sosa,robert.sosa566@example.com,001-798-667-8744x22758,965 Cobb Ville Suite 282,Susanville,Colorado,91357,United States,New,2025-03-13
CUST100567,Tricia,Johnson,tricia.johnson567@example.com,3005245393,155 Jared Islands,Timothyhaven,Indiana,83524,United States,VIP,2025-03-05
CUST100568,Angela,White,angela.white568@example.com,944-448-8966,367 Ball Highway Suite 202,Meghanburgh,Mississippi,38238,United States,Returning,2023-05-02
CUST100569,Stephanie,Jones,stephanie.jones569@example.com,428.212.3123,106 Nicole Pike Apt. 647,East Jennifer,New Jersey,45721,United States,Loyalty,2021-10-05
CUST100570,Amanda,Wang,amanda.wang570@example.com,(681)972-2577x5458,2905 Christine Pass,Reyesside,Kansas,96125,United States,Loyalty,2022-06-04
CUST100571,Philip,Dunn,philip.dunn571@example.com,(971)572-1733,52229 Joyce Extension,Lake Ronaldmouth,Texas,77201,United States,Returning,2022-03-13
CUST100572,Danielle,Young,danielle.young572@example.com,+1-523-725-5398,6177 Robinson Valley Suite 430,Joseview,Oregon,65790,United States,Loyalty,2022-07-18
CUST100573,Henry,Griffin,henry.griffin573@example.com,001-270-729-2712,978 Higgins Forest,Zimmermanmouth,Florida,76467,United States,VIP,2026-04-21
CUST100574,Sonya,Stone,sonya.stone574@example.com,(520)412-5608,48797 Bailey Fords,Elizabethstad,Idaho,31538,United States,New,2026-02-08
CUST100575,Preston,Brown,preston.brown575@example.com,001-303-704-4361x99517,91029 Kimberly Stream,Elizabethland,Maryland,26563,United States,Loyalty,2025-08-14
CUST100576,Joshua,Parrish,joshua.parrish576@example.com,330.493.0967x13971,22132 Michelle Squares Suite 672,North Catherineland,Delaware,15274,United States,Returning,2024-10-22
CUST100577,Richard,Anderson,richard.anderson577@example.com,(901)590-7258,304 Ryan Junction,New Alexander,Idaho,60183,United States,Returning,2024-02-13
CUST100578,Kimberly,Garcia,kimberly.garcia578@example.com,001-742-411-4086x82509,462 Mary Ramp,Lake Melanie,Minnesota,95079,United States,Returning,2024-10-16
CUST100579,Mary,Jones,mary.jones579@example.com,001-303-499-5297x0137,65858 Hughes Track Apt. 304,Lake Kimberlytown,Georgia,63658,United States,Loyalty,2022-01-05
CUST100580,Roberto,Cox,roberto.cox580@example.com,(273)987-4029,6906 David Wall,Amandaville,Michigan,42370,United States,New,2023-10-11
CUST100581,Stephanie,Moore,stephanie.moore581@example.com,+1-903-740-3010x95679,9157 Watson Manors Apt. 347,East Maryview,New Jersey,57410,United States,Loyalty,2021-07-30
CUST100582,Daniel,Peters,daniel.peters582@example.com,001-318-910-3068x31764,8080 Lisa Skyway,Sethberg,Pennsylvania,04496,United States,Loyalty,2022-06-23
CUST100583,Terri,Bush,terri.bush583@example.com,713.380.6713x073,5847 Gonzalez Locks,North Jane,Alaska,02785,United States,New,2026-05-12
CUST100584,Ryan,Bailey,ryan.bailey584@example.com,557.566.9470x31805,74666 Christian Prairie Apt. 832,Smithton,Louisiana,53320,United States,Loyalty,2025-01-30
CUST100585,Ronald,Collins,ronald.collins585@example.com,690-511-0797x71400,949 Leslie Shores,West Kristenton,Kentucky,80528,United States,New,2025-10-28
CUST100586,Benjamin,Lawrence,benjamin.lawrence586@example.com,+1-397-869-8731x3797,841 Odonnell Courts Apt. 374,South Timothyview,Kansas,31079,United States,Returning,2023-01-14
CUST100587,Kathleen,Kim,kathleen.kim587@example.com,989.294.9919,426 Anthony Mountain,New Stevenside,Hawaii,14354,United States,Returning,2022-04-24
CUST100588,Robert,Randall,robert.randall588@example.com,+1-904-418-1359x98989,70889 Reilly Pass,Port Loriland,Ohio,52798,United States,Returning,2023-10-07
CUST100589,Kevin,Taylor,kevin.taylor589@example.com,001-417-258-8397x85708,8067 Kennedy Course,Port Jacob,Oregon,11658,United States,New,2024-02-07
CUST100590,Caitlin,Davis,caitlin.davis590@example.com,+1-912-887-9429x6882,040 Perez Crest Suite 196,West Ronaldfort,Oklahoma,84692,United States,Loyalty,2023-08-31
CUST100591,Gregory,Mitchell,gregory.mitchell591@example.com,001-688-235-6517x962,496 Payne Stravenue Suite 960,Shawnport,Georgia,08989,United States,New,2025-05-01
CUST100592,Alexander,Hoffman,alexander.hoffman592@example.com,462-225-9364,8688 Christina Mews,West Randall,Georgia,99184,United States,New,2026-01-14
CUST100593,Sean,Johnston,sean.johnston593@example.com,(509)811-4131x93592,37605 Tina Cape,Manuelhaven,Connecticut,53009,United States,Loyalty,2024-05-19
CUST100594,Kimberly,Graves,kimberly.graves594@example.com,(354)847-2419,034 Johnson Port Suite 617,Mosleyland,Wyoming,68106,United States,Returning,2022-08-19
CUST100595,Isabel,Wheeler,isabel.wheeler595@example.com,001-480-388-0678,74681 Mary Road Apt. 664,Jensenside,South Carolina,33134,United States,Loyalty,2026-07-03
CUST100596,Randy,Montgomery,randy.montgomery596@example.com,248.369.4155x945,292 Megan Tunnel,Vangbury,Vermont,50503,United States,Loyalty,2021-12-07
CUST100597,Michael,Jones,michael.jones597@example.com,860-739-8863,2189 Murphy Rapid,South Toddton,Alaska,78373,United States,New,2026-06-04
CUST100598,Kevin,Taylor,kevin.taylor598@example.com,894.220.4664x89667,4204 Henderson Lakes Suite 758,New Shannonport,Wyoming,42304,United States,New,2023-06-07
CUST100599,James,Hunter,james.hunter599@example.com,+1-706-623-5466x226,65995 Sara Branch,Martinburgh,Delaware,23426,United States,VIP,2022-11-06
CUST100600,Kelly,Richmond,kelly.richmond600@example.com,367.374.6259x160,1158 Ferguson Path,Holdertown,Wisconsin,70867,United States,New,2021-09-06
CUST100601,Daniel,Chapman,daniel.chapman601@example.com,(677)982-3129x9570,642 Jones Stream,East Brianhaven,Kentucky,30491,United States,Loyalty,2025-08-17
CUST100602,Matthew,Jordan,matthew.jordan602@example.com,001-496-680-7852x548,83854 Robles Grove,North Emmachester,Kentucky,40543,United States,Returning,2024-09-05
CUST100603,Justin,Mcdonald,justin.mcdonald603@example.com,001-323-911-2327x4897,3342 Jackson Fields Suite 217,Jenniferside,Arkansas,09318,United States,Loyalty,2024-11-05
CUST100604,Suzanne,Serrano,suzanne.serrano604@example.com,553-706-9358x824,0018 Jennifer Locks,Wellsport,North Carolina,09277,United States,Returning,2025-03-03
CUST100605,Michael,Jackson,michael.jackson605@example.com,945-544-6083x851,810 Allen Ranch Apt. 287,Morganfurt,South Carolina,74936,United States,Returning,2026-06-25
CUST100606,Ronald,Willis,ronald.willis606@example.com,629.804.5792x71472,19864 Joseph Ford,New Shannon,North Dakota,31363,United States,Returning,2023-08-01
CUST100607,Ashley,Garcia,ashley.garcia607@example.com,287-506-2932,10102 Gregory Alley,North Heatherfurt,New Jersey,57382,United States,Loyalty,2024-10-12
CUST100608,Danny,Kent,danny.kent608@example.com,698.276.1081x43561,453 Brittany Throughway,Port Timothychester,Wisconsin,72634,United States,New,2022-09-24
CUST100609,James,Parker,james.parker609@example.com,001-451-200-3076,5967 Mark Spurs Apt. 666,Adamsland,Alabama,85344,United States,New,2024-11-23
CUST100610,Sabrina,Evans,sabrina.evans610@example.com,813-640-7851,89058 Russell Plaza Apt. 482,Fergusonshire,Oregon,82005,United States,Returning,2025-01-01
CUST100611,Erik,Lawson,erik.lawson611@example.com,3839868889,150 Pratt Meadow Apt. 571,Mosleytown,Vermont,78449,United States,Returning,2023-07-27
CUST100612,David,Harding,david.harding612@example.com,(265)678-9826,095 Shelley Tunnel,Wardhaven,Massachusetts,15938,United States,Returning,2025-06-21
CUST100613,Tommy,Carter,tommy.carter613@example.com,427-646-9211,962 Adams Estates,New Sherry,Michigan,67639,United States,Returning,2026-07-21
CUST100614,Charles,Brown,charles.brown614@example.com,001-745-842-1854x570,92257 Jennifer Brook,North Crystalbury,Virginia,45350,United States,Returning,2025-01-15
CUST100615,Joshua,Brown,joshua.brown615@example.com,(732)647-2828,17882 Haley Stravenue,Allenberg,Nebraska,10002,United States,Returning,2024-11-13
CUST100616,Shelly,Daniels,shelly.daniels616@example.com,001-450-971-0580x11950,152 Miller Cape,Jeremymouth,Arkansas,75148,United States,Loyalty,2022-09-18
CUST100617,James,Johnson,james.johnson617@example.com,669-750-0741,29876 Michelle Loop Suite 294,Sueville,Nebraska,96537,United States,Returning,2022-04-21
CUST100618,Susan,Mcguire,susan.mcguire618@example.com,727.834.8131x04502,217 Lewis Tunnel,Samuelhaven,Wisconsin,32214,United States,Loyalty,2024-06-04
CUST100619,Monica,Hernandez,monica.hernandez619@example.com,606.548.6067x39834,53646 Amber Isle Suite 077,Janetfurt,Mississippi,59350,United States,New,2024-05-29
CUST100620,Michael,Diaz,michael.diaz620@example.com,(923)692-0908x5510,913 Stephanie Courts,Maxwellfurt,Connecticut,79278,United States,New,2021-09-19
CUST100621,Douglas,Trujillo,douglas.trujillo621@example.com,001-676-302-2069x535,12275 Wiggins Circle,East Michelleton,Colorado,42379,United States,New,2022-07-01
CUST100622,Matthew,Roy,matthew.roy622@example.com,(659)247-9507,73279 Sarah Station Suite 031,North Toniport,Utah,82033,United States,New,2023-05-24
CUST100623,Tara,Mejia,tara.mejia623@example.com,5398104520,941 Amy Road,East Veronicamouth,South Carolina,81319,United States,New,2023-01-14
CUST100624,Susan,Howard,susan.howard624@example.com,001-235-295-2056x10067,680 Amy Stravenue Suite 740,South Vincent,Vermont,89658,United States,Returning,2022-08-15
CUST100625,Jennifer,Huber,jennifer.huber625@example.com,+1-439-744-9530x06776,32501 Lewis Light Suite 426,West Daniel,Ohio,33894,United States,Loyalty,2023-02-12
CUST100626,Brandi,Burton,brandi.burton626@example.com,+1-292-733-4511x00906,88684 Alexis Crescent,South Philipbury,Florida,81276,United States,New,2021-08-11
CUST100627,Juan,Gregory,juan.gregory627@example.com,859.688.7592x129,0336 Laura Square,South Mitchell,North Dakota,24950,United States,New,2022-03-20
CUST100628,Jonathan,Lucero,jonathan.lucero628@example.com,5922071152,62192 Michael Pine,New Ashleyfort,Washington,01061,United States,Returning,2024-09-01
CUST100629,Ariana,Hamilton,ariana.hamilton629@example.com,001-918-963-8558x81959,168 Jeanne Terrace,Sallyfort,Ohio,92168,United States,Loyalty,2023-05-23
